Date,Open,High,Low,Close,Daily_Return,Volume
19/04/2024," Rp1,183,970 "," Rp1,194,171 "," Rp1,182,975 "," Rp1,193,475 ",0.00458376,160
22/04/2024," Rp1,187,340 "," Rp1,187,340 "," Rp1,159,242 "," Rp1,161,882 ",-0.026470837,53
23/04/2024," Rp1,162,559 "," Rp1,164,107 "," Rp1,145,828 "," Rp1,162,559 ",0.000582495,171
24/04/2024," Rp1,160,893 "," Rp1,164,593 "," Rp1,157,542 "," Rp1,162,493 ",-5.69E-05,95
25/04/2024," Rp1,157,854 "," Rp1,165,256 "," Rp1,152,852 "," Rp1,165,256 ",0.002376733,1024
26/04/2024," Rp1,170,285 "," Rp1,170,285 "," Rp1,162,759 "," Rp1,163,756 ",-0.001287454,717
29/04/2024," Rp1,166,968 "," Rp1,172,316 "," Rp1,163,520 "," Rp1,172,266 ",0.007313182,405
30/04/2024," Rp1,166,720 "," Rp1,166,720 "," Rp1,151,096 "," Rp1,151,096 ",-0.018059099,113
01/05/2024," Rp1,149,164 "," Rp1,169,056 "," Rp1,147,205 "," Rp1,155,292 ",0.003645285,42
02/05/2024," Rp1,165,429 "," Rp1,166,935 "," Rp1,150,671 "," Rp1,154,135 ",-0.001001797,56
03/05/2024," Rp1,153,642 "," Rp1,154,143 "," Rp1,142,406 "," Rp1,153,140 ",-0.000861863,194
06/05/2024," Rp1,169,148 "," Rp1,170,507 "," Rp1,164,819 "," Rp1,168,544 ",0.013358111,9
07/05/2024," Rp1,174,349 "," Rp1,174,349 "," Rp1,169,752 "," Rp1,169,752 ",0.001033321,25
08/05/2024," Rp1,168,906 "," Rp1,168,906 "," Rp1,168,906 "," Rp1,168,906 ",-0.000722816,4
09/05/2024," Rp1,174,387 "," Rp1,189,024 "," Rp1,174,387 "," Rp1,185,263 ",0.013993692,5
10/05/2024," Rp1,200,078 "," Rp1,200,078 "," Rp1,200,078 "," Rp1,200,078 ",0.012499403,126
13/05/2024," Rp1,200,096 "," Rp1,200,096 "," Rp1,188,798 "," Rp1,188,798 ",-0.009399372,14
14/05/2024," Rp1,185,518 "," Rp1,196,683 "," Rp1,185,518 "," Rp1,194,348 ",0.004668598,6
15/05/2024," Rp1,197,295 "," Rp1,211,034 "," Rp1,194,456 "," Rp1,211,034 ",0.013970772,29
16/05/2024," Rp1,208,137 "," Rp1,209,502 "," Rp1,203,333 "," Rp1,203,333 ",-0.006359066,7
17/05/2024," Rp1,203,779 "," Rp1,221,527 "," Rp1,203,779 "," Rp1,219,707 ",0.013606743,213
20/05/2024," Rp1,220,308 "," Rp1,230,410 "," Rp1,217,226 "," Rp1,229,451 ",0.007988654,40
21/05/2024," Rp1,228,907 "," Rp1,228,907 "," Rp1,224,608 "," Rp1,224,962 ",-0.003650946,6
22/05/2024," Rp1,216,153 "," Rp1,216,204 "," Rp1,195,176 "," Rp1,201,917 ",-0.018813184,180
23/05/2024," Rp1,193,875 "," Rp1,193,875 "," Rp1,175,649 "," Rp1,175,649 ",-0.021854689,365
24/05/2024," Rp1,174,783 "," Rp1,176,187 "," Rp1,169,718 "," Rp1,169,718 ",-0.005044604,25
28/05/2024," Rp1,170,535 "," Rp1,181,955 "," Rp1,170,535 "," Rp1,179,701 ",0.008534434,26
29/05/2024," Rp1,178,408 "," Rp1,178,408 "," Rp1,178,408 "," Rp1,178,408 ",-0.001096356,119317
30/05/2024," Rp1,168,551 "," Rp1,174,852 "," Rp1,160,501 "," Rp1,171,552 ",-0.00581824,32587
31/05/2024," Rp1,181,113 "," Rp1,186,101 "," Rp1,168,466 "," Rp1,170,431 ",-0.000956885,941
03/06/2024," Rp1,167,039 "," Rp1,179,550 "," Rp1,161,712 "," Rp1,179,098 ",0.007405299,781
04/06/2024," Rp1,179,958 "," Rp1,180,058 "," Rp1,163,069 "," Rp1,168,900 ",-0.008649336,890
05/06/2024," Rp1,171,371 "," Rp1,185,419 "," Rp1,171,271 "," Rp1,185,319 ",0.014046717,295
06/06/2024," Rp1,184,333 "," Rp1,194,794 "," Rp1,184,333 "," Rp1,192,028 ",0.005660036,179
07/06/2024," Rp1,192,724 "," Rp1,195,330 "," Rp1,145,364 "," Rp1,155,287 ",-0.030822347,269
10/06/2024," Rp1,147,830 "," Rp1,157,200 "," Rp1,147,780 "," Rp1,156,399 ",0.000962459,69
11/06/2024," Rp1,156,415 "," Rp1,163,504 "," Rp1,156,415 "," Rp1,160,186 ",0.003275059,871
12/06/2024," Rp1,164,986 "," Rp1,176,963 "," Rp1,162,671 "," Rp1,175,604 ",0.01328968,132
13/06/2024," Rp1,166,613 "," Rp1,170,806 "," Rp1,159,945 "," Rp1,161,966 ",-0.011601289,298
14/06/2024," Rp1,164,793 "," Rp1,177,112 "," Rp1,164,187 "," Rp1,177,112 ",0.013035038,948
17/06/2024," Rp1,170,555 "," Rp1,170,555 "," Rp1,165,207 "," Rp1,166,619 ",-0.00891381,110
18/06/2024," Rp1,171,824 "," Rp1,181,252 "," Rp1,171,824 "," Rp1,181,252 ",0.012543035,43
20/06/2024," Rp1,179,406 "," Rp1,192,118 "," Rp1,179,103 "," Rp1,192,016 ",0.009112322,183
21/06/2024," Rp1,174,313 "," Rp1,174,313 "," Rp1,166,858 "," Rp1,166,858 ",-0.021106114,76
24/06/2024," Rp1,166,823 "," Rp1,171,644 "," Rp1,166,521 "," Rp1,170,188 ",0.002853865,99
25/06/2024," Rp1,161,045 "," Rp1,165,341 "," Rp1,157,149 "," Rp1,157,149 ",-0.011142048,105
26/06/2024," Rp1,151,446 "," Rp1,154,689 "," Rp1,146,506 "," Rp1,147,105 ",-0.008680097,986
27/06/2024," Rp1,147,975 "," Rp1,164,069 "," Rp1,147,076 "," Rp1,161,820 ",0.01282806,1532
28/06/2024," Rp1,164,363 "," Rp1,170,823 "," Rp1,161,159 "," Rp1,165,515 ",0.003180205,92
01/07/2024," Rp1,167,746 "," Rp1,170,711 "," Rp1,166,691 "," Rp1,169,656 ",0.003552684,237
02/07/2024," Rp1,171,910 "," Rp1,173,871 "," Rp1,168,039 "," Rp1,168,039 ",-0.001382505,30
03/07/2024," Rp1,179,782 "," Rp1,195,321 "," Rp1,179,782 "," Rp1,194,410 ",0.022577391,59
05/07/2024," Rp1,190,037 "," Rp1,207,017 "," Rp1,190,037 "," Rp1,207,017 ",0.010554706,72
08/07/2024," Rp1,201,207 "," Rp1,202,266 "," Rp1,186,631 "," Rp1,187,841 ",-0.015886589,64
09/07/2024," Rp1,194,599 "," Rp1,194,902 "," Rp1,193,082 "," Rp1,193,082 ",0.004412173,9
10/07/2024," Rp1,202,234 "," Rp1,207,670 "," Rp1,201,980 "," Rp1,205,232 ",0.010183292,19
11/07/2024," Rp1,207,112 "," Rp1,226,395 "," Rp1,207,112 "," Rp1,225,533 ",0.016844112,72
12/07/2024," Rp1,221,214 "," Rp1,228,440 "," Rp1,216,889 "," Rp1,228,440 ",0.0023724,355
15/07/2024," Rp1,240,411 "," Rp1,243,473 "," Rp1,236,786 "," Rp1,236,786 ",0.006793979,540
16/07/2024," Rp1,239,083 "," Rp1,256,949 "," Rp1,239,083 "," Rp1,256,949 ",0.016302778,93
17/07/2024," Rp1,260,003 "," Rp1,260,105 "," Rp1,250,781 "," Rp1,250,781 ",-0.004907265,10
18/07/2024," Rp1,264,242 "," Rp1,264,242 "," Rp1,256,962 "," Rp1,256,962 ",0.004941476,2
19/07/2024," Rp1,240,759 "," Rp1,240,964 "," Rp1,228,807 "," Rp1,228,807 ",-0.022399023,15
22/07/2024," Rp1,230,725 "," Rp1,230,725 "," Rp1,225,551 "," Rp1,225,551 ",-0.002650182,18
23/07/2024," Rp1,225,071 "," Rp1,229,571 "," Rp1,221,441 "," Rp1,229,571 ",0.00328053,41
24/07/2024," Rp1,236,128 "," Rp1,236,128 "," Rp1,231,328 "," Rp1,232,196 ",0.00213513,6
25/07/2024," Rp1,210,604 "," Rp1,210,604 "," Rp1,203,644 "," Rp1,203,644 ",-0.023171849,31
26/07/2024," Rp1,210,285 "," Rp1,219,584 "," Rp1,210,285 "," Rp1,216,058 ",0.010314002,95
29/07/2024," Rp1,222,773 "," Rp1,222,773 "," Rp1,222,773 "," Rp1,222,773 ",0.005521636,126409
30/07/2024," Rp1,225,298 "," Rp1,239,914 "," Rp1,221,644 "," Rp1,237,701 ",0.012208312,25944
31/07/2024," Rp1,246,830 "," Rp1,267,809 "," Rp1,244,603 "," Rp1,256,879 ",0.015494949,1313
01/08/2024," Rp1,264,510 "," Rp1,268,852 "," Rp1,256,086 "," Rp1,258,464 ",0.001260662,690
02/08/2024," Rp1,281,753 "," Rp1,299,060 "," Rp1,267,069 "," Rp1,272,156 ",0.010880165,550
05/08/2024," Rp1,275,507 "," Rp1,279,581 "," Rp1,236,542 "," Rp1,254,457 ",-0.013912222,334
06/08/2024," Rp1,259,125 "," Rp1,262,932 "," Rp1,241,134 "," Rp1,245,879 ",-0.006838221,163
07/08/2024," Rp1,246,750 "," Rp1,251,336 "," Rp1,242,737 "," Rp1,245,864 ",-1.24E-05,130
08/08/2024," Rp1,245,369 "," Rp1,265,478 "," Rp1,245,369 "," Rp1,265,165 ",0.015492324,201
09/08/2024," Rp1,256,978 "," Rp1,262,063 "," Rp1,255,006 "," Rp1,262,063 ",-0.002451724,611
12/08/2024," Rp1,268,616 "," Rp1,287,963 "," Rp1,268,251 "," Rp1,284,104 ",0.017464049,566
13/08/2024," Rp1,281,950 "," Rp1,286,638 "," Rp1,279,606 "," Rp1,284,919 ",0.000634605,510
14/08/2024," Rp1,285,675 "," Rp1,287,811 "," Rp1,270,776 "," Rp1,270,776 ",-0.0110064,274
15/08/2024," Rp1,280,626 "," Rp1,288,931 "," Rp1,269,866 "," Rp1,281,305 ",0.008284949,285
16/08/2024," Rp1,283,643 "," Rp1,312,157 "," Rp1,282,545 "," Rp1,307,239 ",0.020240732,197
19/08/2024," Rp1,305,757 "," Rp1,305,757 "," Rp1,294,670 "," Rp1,302,270 ",-0.003801672,88
20/08/2024," Rp1,295,637 "," Rp1,307,954 "," Rp1,294,188 "," Rp1,299,674 ",-0.001993515,187
21/08/2024," Rp1,297,904 "," Rp1,300,178 "," Rp1,294,234 "," Rp1,296,560 ",-0.002395871,96
22/08/2024," Rp1,290,875 "," Rp1,290,875 "," Rp1,273,864 "," Rp1,277,885 ",-0.014403659,210
23/08/2024," Rp1,284,920 "," Rp1,296,237 "," Rp1,284,920 "," Rp1,296,237 ",0.014361717,94
26/08/2024," Rp1,297,093 "," Rp1,303,915 "," Rp1,296,680 "," Rp1,301,124 ",0.003770009,290
27/08/2024," Rp1,296,274 "," Rp1,300,345 "," Rp1,291,996 "," Rp1,296,686 ",-0.003410692,100
28/08/2024," Rp1,289,599 "," Rp1,289,599 "," Rp1,289,599 "," Rp1,289,599 ",-0.005465755,2353
29/08/2024," Rp1,297,880 "," Rp1,309,075 "," Rp1,297,776 "," Rp1,309,075 ",0.015102349,3966
30/08/2024," Rp1,304,322 "," Rp1,307,377 "," Rp1,291,018 "," Rp1,291,018 ",-0.013793825,208
03/09/2024," Rp1,279,935 "," Rp1,280,037 "," Rp1,266,990 "," Rp1,273,949 ",-0.013221246,206
04/09/2024," Rp1,275,806 "," Rp1,277,086 "," Rp1,272,016 "," Rp1,277,086 ",0.002462825,470
05/09/2024," Rp1,279,421 "," Rp1,289,477 "," Rp1,279,267 "," Rp1,288,502 ",0.008938781,54
06/09/2024," Rp1,293,829 "," Rp1,297,746 "," Rp1,280,119 "," Rp1,285,170 ",-0.002585557,96
09/09/2024," Rp1,281,954 "," Rp1,288,849 "," Rp1,281,954 "," Rp1,287,357 ",0.001701418,96
10/09/2024," Rp1,295,644 "," Rp1,295,644 "," Rp1,295,644 "," Rp1,295,644 ",0.006436905,5
11/09/2024," Rp1,307,015 "," Rp1,307,015 "," Rp1,294,855 "," Rp1,299,926 ",0.003305269,90
12/09/2024," Rp1,304,088 "," Rp1,318,474 "," Rp1,301,149 "," Rp1,315,484 ",0.011968014,132
13/09/2024," Rp1,327,284 "," Rp1,334,001 "," Rp1,325,321 "," Rp1,333,743 ",0.013880298,31
16/09/2024," Rp1,337,094 "," Rp1,337,094 "," Rp1,337,094 "," Rp1,337,094 ",0.002512582,28
17/09/2024," Rp1,347,060 "," Rp1,347,374 "," Rp1,338,241 "," Rp1,338,241 ",0.000857659,22
18/09/2024," Rp1,341,242 "," Rp1,341,242 "," Rp1,330,024 "," Rp1,341,242 ",0.002242577,25
19/09/2024," Rp1,340,027 "," Rp1,351,516 "," Rp1,340,027 "," Rp1,351,516 ",0.007660252,99
20/09/2024," Rp1,349,438 "," Rp1,365,796 "," Rp1,349,438 "," Rp1,364,806 ",0.009833129,17
23/09/2024," Rp1,374,408 "," Rp1,374,408 "," Rp1,374,408 "," Rp1,374,408 ",0.007035906,9
24/09/2024," Rp1,383,105 "," Rp1,396,480 "," Rp1,377,177 "," Rp1,390,658 ",0.011822831,35
25/09/2024," Rp1,387,073 "," Rp1,391,198 "," Rp1,383,418 "," Rp1,388,587 ",-0.001488841,175
26/09/2024," Rp1,392,629 "," Rp1,396,604 "," Rp1,391,844 "," Rp1,396,604 ",0.005773176,17216
27/09/2024," Rp1,400,262 "," Rp1,401,363 "," Rp1,385,420 "," Rp1,386,784 ",-0.007031633,4228
30/09/2024," Rp1,394,925 "," Rp1,395,554 "," Rp1,375,161 "," Rp1,381,924 ",-0.003504323,973
01/10/2024," Rp1,373,081 "," Rp1,393,692 "," Rp1,373,081 "," Rp1,391,814 ",0.007156658,153
02/10/2024," Rp1,387,872 "," Rp1,391,328 "," Rp1,382,322 "," Rp1,386,039 ",-0.004148913,72
03/10/2024," Rp1,400,263 "," Rp1,407,840 "," Rp1,398,779 "," Rp1,407,840 ",0.015728652,354
04/10/2024," Rp1,407,180 "," Rp1,413,008 "," Rp1,398,173 "," Rp1,401,776 ",-0.004307178,114
07/10/2024," Rp1,394,797 "," Rp1,399,378 "," Rp1,389,689 "," Rp1,392,743 ",-0.006443993,284
08/10/2024," Rp1,389,850 "," Rp1,389,850 "," Rp1,374,208 "," Rp1,377,210 ",-0.011152692,687
09/10/2024," Rp1,380,180 "," Rp1,382,672 "," Rp1,380,180 "," Rp1,381,770 ",0.00331118,152
10/10/2024," Rp1,375,823 "," Rp1,389,462 "," Rp1,375,823 "," Rp1,385,392 ",0.002620766,320
11/10/2024," Rp1,390,601 "," Rp1,401,037 "," Rp1,390,548 "," Rp1,400,774 ",0.011102981,12
14/10/2024," Rp1,399,992 "," Rp1,400,150 "," Rp1,396,196 "," Rp1,396,196 ",-0.003268201,40
15/10/2024," Rp1,406,190 "," Rp1,406,190 "," Rp1,406,190 "," Rp1,406,190 ",0.007158691,39
16/10/2024," Rp1,407,724 "," Rp1,407,724 "," Rp1,407,724 "," Rp1,407,724 ",0.001090614,6
17/10/2024," Rp1,406,811 "," Rp1,414,325 "," Rp1,406,706 "," Rp1,413,957 ",0.004427674,30
18/10/2024," Rp1,429,985 "," Rp1,433,094 "," Rp1,429,985 "," Rp1,429,985 ",0.011335616,29
21/10/2024," Rp1,434,394 "," Rp1,443,089 "," Rp1,433,129 "," Rp1,435,026 ",0.003525184,52
22/10/2024," Rp1,435,079 "," Rp1,442,591 "," Rp1,433,450 "," Rp1,441,646 ",0.004612895,93
23/10/2024," Rp1,439,739 "," Rp1,439,739 "," Rp1,424,882 "," Rp1,424,987 ",-0.011555436,18
24/10/2024," Rp1,425,325 "," Rp1,429,034 "," Rp1,425,325 "," Rp1,428,407 ",0.002399935,27
25/10/2024," Rp1,426,319 "," Rp1,435,163 "," Rp1,426,319 "," Rp1,434,378 ",0.004180374,29
28/10/2024," Rp1,431,849 "," Rp1,435,407 "," Rp1,428,395 "," Rp1,435,407 ",0.000717379,56
29/10/2024," Rp1,441,720 "," Rp1,441,720 "," Rp1,441,720 "," Rp1,441,720 ",0.004398134,848
30/10/2024," Rp1,436,564 "," Rp1,444,019 "," Rp1,436,564 "," Rp1,443,760 ",0.001415227,231
31/10/2024," Rp1,443,549 "," Rp1,443,601 "," Rp1,415,635 "," Rp1,418,121 ",-0.017758579,849
01/11/2024," Rp1,429,530 "," Rp1,434,997 "," Rp1,423,646 "," Rp1,425,937 ",0.00551121,109
04/11/2024," Rp1,422,908 "," Rp1,423,220 "," Rp1,422,700 "," Rp1,422,700 ",-0.002270079,16
05/11/2024," Rp1,423,201 "," Rp1,423,668 "," Rp1,421,800 "," Rp1,421,800 ",-0.000632409,23
06/11/2024," Rp1,422,923 "," Rp1,422,923 "," Rp1,383,844 "," Rp1,388,111 ",-0.023694808,427
07/11/2024," Rp1,387,255 "," Rp1,406,325 "," Rp1,387,255 "," Rp1,405,960 ",0.012858364,676
08/11/2024," Rp1,402,029 "," Rp1,405,210 "," Rp1,399,109 "," Rp1,401,507 ",-0.003166703,1038
11/11/2024," Rp1,393,422 "," Rp1,393,422 "," Rp1,361,869 "," Rp1,361,869 ",-0.028282905,20
12/11/2024," Rp1,360,906 "," Rp1,360,906 "," Rp1,354,273 "," Rp1,358,034 ",-0.00281607,118
13/11/2024," Rp1,371,538 "," Rp1,371,906 "," Rp1,355,622 "," Rp1,355,622 ",-0.001775714,53
14/11/2024," Rp1,337,621 "," Rp1,348,667 "," Rp1,337,150 "," Rp1,344,479 ",-0.008220042,27
15/11/2024," Rp1,344,713 "," Rp1,344,713 "," Rp1,344,713 "," Rp1,344,713 ",0.000173887,20
18/11/2024," Rp1,360,573 "," Rp1,370,547 "," Rp1,359,365 "," Rp1,370,495 ",0.019172913,136
19/11/2024," Rp1,370,231 "," Rp1,373,262 "," Rp1,368,872 "," Rp1,372,949 ",0.001790604,87
20/11/2024," Rp1,381,112 "," Rp1,386,189 "," Rp1,381,112 "," Rp1,386,189 ",0.009643968,27
21/11/2024," Rp1,369,001 "," Rp1,375,590 "," Rp1,367,147 "," Rp1,375,590 ",-0.007646388,33
22/11/2024," Rp1,400,453 "," Rp1,412,439 "," Rp1,399,463 "," Rp1,412,126 ",0.026560083,41
25/11/2024," Rp1,396,627 "," Rp1,396,627 "," Rp1,358,925 "," Rp1,358,925 ",-0.03767398,94
26/11/2024," Rp1,352,581 "," Rp1,352,581 "," Rp1,349,850 "," Rp1,349,850 ",-0.006678235,177858
27/11/2024," Rp1,352,925 "," Rp1,365,460 "," Rp1,349,688 "," Rp1,356,213 ",0.00471341,61653
29/11/2024," Rp1,349,244 "," Rp1,363,523 "," Rp1,341,209 "," Rp1,359,787 ",0.002635317,3861
02/12/2024," Rp1,358,341 "," Rp1,358,751 "," Rp1,344,342 "," Rp1,351,111 ",-0.0063802,695
03/12/2024," Rp1,336,236 "," Rp1,344,185 "," Rp1,334,717 "," Rp1,339,122 ",-0.008873477,1062
04/12/2024," Rp1,325,349 "," Rp1,334,940 "," Rp1,324,244 "," Rp1,332,681 ",-0.004810157,249
05/12/2024," Rp1,343,532 "," Rp1,344,849 "," Rp1,330,008 "," Rp1,330,464 ",-0.001663296,573
06/12/2024," Rp1,321,157 "," Rp1,332,703 "," Rp1,319,795 "," Rp1,330,434 ",-2.22E-05,571
09/12/2024," Rp1,313,617 "," Rp1,336,076 "," Rp1,312,968 "," Rp1,329,987 ",-0.000336485,935
10/12/2024," Rp1,321,756 "," Rp1,339,579 "," Rp1,321,111 "," Rp1,339,281 ",0.00698861,437
11/12/2024," Rp1,345,015 "," Rp1,360,945 "," Rp1,340,684 "," Rp1,360,945 ",0.016175671,3387
12/12/2024," Rp1,378,036 "," Rp1,378,036 "," Rp1,353,915 "," Rp1,359,022 ",-0.001413087,2365
13/12/2024," Rp1,329,014 "," Rp1,329,558 "," Rp1,309,090 "," Rp1,313,095 ",-0.033794379,1125
16/12/2024," Rp1,321,531 "," Rp1,324,016 "," Rp1,317,902 "," Rp1,318,100 ",0.003812056,877
17/12/2024," Rp1,318,683 "," Rp1,318,932 "," Rp1,309,085 "," Rp1,315,003 ",-0.002349858,705
18/12/2024," Rp1,312,649 "," Rp1,314,039 "," Rp1,285,794 "," Rp1,308,777 ",-0.004734255,566
19/12/2024," Rp1,282,171 "," Rp1,296,174 "," Rp1,282,171 "," Rp1,287,187 ",-0.016496953,238
20/12/2024," Rp1,300,409 "," Rp1,313,537 "," Rp1,300,210 "," Rp1,312,089 ",0.01934652,592
23/12/2024," Rp1,307,334 "," Rp1,311,176 "," Rp1,302,893 "," Rp1,303,492 ",-0.006552464,451
24/12/2024," Rp1,304,916 "," Rp1,308,412 "," Rp1,303,169 "," Rp1,308,412 ",0.003774794,35
26/12/2024," Rp1,305,178 "," Rp1,310,293 "," Rp1,304,880 "," Rp1,310,293 ",0.001437124,84
27/12/2024," Rp1,297,509 "," Rp1,297,509 "," Rp1,296,865 "," Rp1,297,261 ",-0.009945185,642
30/12/2024," Rp1,297,985 "," Rp1,301,056 "," Rp1,286,247 "," Rp1,290,754 ",-0.005016178,794
31/12/2024," Rp1,296,237 "," Rp1,306,574 "," Rp1,294,498 "," Rp1,306,574 ",0.0122561,401
02/01/2025," Rp1,311,188 "," Rp1,326,177 "," Rp1,311,188 "," Rp1,324,086 ",0.013402964,1728
03/01/2025," Rp1,319,541 "," Rp1,319,541 "," Rp1,311,154 "," Rp1,312,742 ",-0.00856736,591
06/01/2025," Rp1,311,433 "," Rp1,312,177 "," Rp1,297,454 "," Rp1,307,914 ",-0.003677804,960
07/01/2025," Rp1,313,157 "," Rp1,315,186 "," Rp1,312,959 "," Rp1,314,790 ",0.00525766,643
08/01/2025," Rp1,313,514 "," Rp1,324,099 "," Rp1,312,524 "," Rp1,317,965 ",0.002414749,999
09/01/2025," Rp1,317,104 "," Rp1,325,294 "," Rp1,316,216 "," Rp1,324,060 ",0.004624636,1139
10/01/2025," Rp1,321,326 "," Rp1,338,051 "," Rp1,320,146 "," Rp1,332,345 ",0.006256976,403
13/01/2025," Rp1,324,681 "," Rp1,324,730 "," Rp1,306,309 "," Rp1,306,309 ",-0.01954146,765
14/01/2025," Rp1,302,610 "," Rp1,309,772 "," Rp1,301,246 "," Rp1,304,510 ",-0.001376975,794
15/01/2025," Rp1,312,729 "," Rp1,323,316 "," Rp1,312,729 "," Rp1,323,316 ",0.01441559,930
16/01/2025," Rp1,328,028 "," Rp1,336,827 "," Rp1,328,028 "," Rp1,335,174 ",0.008961214,1721
17/01/2025," Rp1,337,190 "," Rp1,344,815 "," Rp1,332,059 "," Rp1,341,247 ",0.00454845,1214
21/01/2025," Rp1,330,468 "," Rp1,334,829 "," Rp1,320,197 "," Rp1,334,829 ",-0.004785217,1439
22/01/2025," Rp1,338,837 "," Rp1,345,788 "," Rp1,338,351 "," Rp1,345,205 ",0.007773242,2079
23/01/2025," Rp1,346,178 "," Rp1,348,617 "," Rp1,339,057 "," Rp1,347,690 ",0.001847656,2201
24/01/2025," Rp1,354,066 "," Rp1,369,865 "," Rp1,354,066 "," Rp1,362,653 ",0.011102153,1593
27/01/2025," Rp1,360,332 "," Rp1,360,874 "," Rp1,348,705 "," Rp1,348,705 ",-0.010235503,984
28/01/2025," Rp1,360,659 "," Rp1,374,972 "," Rp1,360,659 "," Rp1,374,972 ",0.019475306,2307
29/01/2025," Rp1,393,297 "," Rp1,393,297 "," Rp1,393,297 "," Rp1,393,297 ",0.013327935,125692
30/01/2025," Rp1,403,387 "," Rp1,432,239 "," Rp1,402,121 "," Rp1,428,949 ",0.025588075,40141
31/01/2025," Rp1,426,383 "," Rp1,430,921 "," Rp1,413,778 "," Rp1,418,064 ",-0.007617472,3443
03/02/2025," Rp1,419,325 "," Rp1,434,535 "," Rp1,400,540 "," Rp1,427,232 ",0.006465137,2649
04/02/2025," Rp1,424,632 "," Rp1,437,580 "," Rp1,418,838 "," Rp1,437,580 ",0.007250726,2187
05/02/2025," Rp1,425,939 "," Rp1,441,199 "," Rp1,424,939 "," Rp1,436,746 ",-0.000580137,4519
06/02/2025," Rp1,434,557 "," Rp1,437,812 "," Rp1,420,088 "," Rp1,429,951 ",-0.004729535,3116
07/02/2025," Rp1,432,419 "," Rp1,447,244 "," Rp1,431,367 "," Rp1,436,125 ",0.004317594,1822
10/02/2025," Rp1,435,061 "," Rp1,461,064 "," Rp1,434,860 "," Rp1,460,162 ",0.016737565,2237
11/02/2025," Rp1,457,224 "," Rp1,467,137 "," Rp1,439,541 "," Rp1,450,749 ",-0.006447026,2554
12/02/2025," Rp1,443,093 "," Rp1,448,215 "," Rp1,426,484 "," Rp1,446,574 ",-0.002877877,2504
13/02/2025," Rp1,456,048 "," Rp1,469,251 "," Rp1,455,698 "," Rp1,463,350 ",0.011597138,4670
14/02/2025," Rp1,471,884 "," Rp1,475,442 "," Rp1,440,566 "," Rp1,444,975 ",-0.012556388,1992
18/02/2025," Rp1,449,898 "," Rp1,478,703 "," Rp1,447,179 "," Rp1,476,286 ",0.021668426,4010
19/02/2025," Rp1,475,940 "," Rp1,479,606 "," Rp1,465,092 "," Rp1,466,247 ",-0.006800146,2630
20/02/2025," Rp1,487,478 "," Rp1,490,857 "," Rp1,474,919 "," Rp1,482,888 ",0.011349691,656
21/02/2025," Rp1,487,848 "," Rp1,488,456 "," Rp1,476,963 "," Rp1,487,241 ",0.002935105,570
24/02/2025," Rp1,486,943 "," Rp1,499,515 "," Rp1,486,943 "," Rp1,494,446 ",0.00484446,415
25/02/2025," Rp1,482,932 "," Rp1,485,202 "," Rp1,458,357 "," Rp1,465,674 ",-0.01925254,1854
26/02/2025," Rp1,471,854 "," Rp1,473,623 "," Rp1,471,602 "," Rp1,473,522 ",0.005354516,2050
27/02/2025," Rp1,486,485 "," Rp1,488,675 "," Rp1,461,986 "," Rp1,468,505 ",-0.003404316,3215
28/02/2025," Rp1,460,588 "," Rp1,460,588 "," Rp1,438,759 "," Rp1,440,130 ",-0.019322785,990
03/03/2025," Rp1,446,810 "," Rp1,456,429 "," Rp1,442,126 "," Rp1,455,623 ",0.010758571,423
04/03/2025," Rp1,467,774 "," Rp1,489,032 "," Rp1,467,774 "," Rp1,479,725 ",0.016557811,885
05/03/2025," Rp1,458,936 "," Rp1,461,587 "," Rp1,447,081 "," Rp1,458,236 ",-0.014522628,551
06/03/2025," Rp1,460,912 "," Rp1,468,257 "," Rp1,460,811 "," Rp1,467,250 ",0.006181894,870
07/03/2025," Rp1,470,339 "," Rp1,483,720 "," Rp1,470,136 "," Rp1,472,265 ",0.00341763,531
10/03/2025," Rp1,477,238 "," Rp1,479,776 "," Rp1,462,060 "," Rp1,467,543 ",-0.003207586,55
11/03/2025," Rp1,469,599 "," Rp1,486,056 "," Rp1,467,561 "," Rp1,484,119 ",0.011295626,197
12/03/2025," Rp1,491,722 "," Rp1,505,604 "," Rp1,490,697 "," Rp1,505,604 ",0.01447652,213
13/03/2025," Rp1,500,614 "," Rp1,526,619 "," Rp1,499,643 "," Rp1,524,729 ",0.012702313,2366
14/03/2025," Rp1,521,687 "," Rp1,526,972 "," Rp1,517,418 "," Rp1,521,738 ",-0.001961891,1800
17/03/2025," Rp1,521,017 "," Rp1,526,356 "," Rp1,520,000 "," Rp1,525,594 ",0.002533913,214
18/03/2025," Rp1,538,118 "," Rp1,554,899 "," Rp1,537,094 "," Rp1,552,801 ",0.017834054,428
19/03/2025," Rp1,543,474 "," Rp1,551,458 "," Rp1,541,288 "," Rp1,543,830 ",-0.005777136,175
20/03/2025," Rp1,561,688 "," Rp1,561,688 "," Rp1,555,077 "," Rp1,557,947 ",0.009143838,185
21/03/2025," Rp1,551,343 "," Rp1,552,877 "," Rp1,534,165 "," Rp1,543,010 ",-0.009587729,151
24/03/2025," Rp1,548,929 "," Rp1,548,929 "," Rp1,539,556 "," Rp1,543,192 ",0.000118411,137
25/03/2025," Rp1,543,534 "," Rp1,544,758 "," Rp1,542,156 "," Rp1,542,156 ",-0.000671276,74
